state,state_code,date,cases,deaths
Rhode Island,RI,2020-08-03,19246,1020
Rhode Island,RI,2020-08-04,19390,1020
Rhode Island,RI,2020-08-05,19481,1020
Rhode Island,RI,2020-08-06,19611,1020
Rhode Island,RI,2020-08-07,19738,1020
Rhode Island,RI,2020-08-08,19738,1025
Rhode Island,RI,2020-08-09,19738,1025
Rhode Island,RI,2020-08-10,19934,1025
Rhode Island,RI,2020-08-11,20053,1025
Rhode Island,RI,2020-08-12,20129,1025
Rhode Island,RI,2020-08-13,20240,1025
Rhode Island,RI,2020-08-14,20335,1025
Rhode Island,RI,2020-08-15,20335,1027
Rhode Island,RI,2020-08-16,20335,1027
Rhode Island,RI,2020-08-17,20572,1027
Rhode Island,RI,2020-08-18,20692,1027
Rhode Island,RI,2020-08-19,20795,1027
Rhode Island,RI,2020-08-20,20871,1028
Rhode Island,RI,2020-08-21,21022,1030
Rhode Island,RI,2020-08-22,21022,1038
Rhode Island,RI,2020-08-23,21022,1038
Rhode Island,RI,2020-08-24,21302,1038
Rhode Island,RI,2020-08-25,21372,1039
Rhode Island,RI,2020-08-26,21454,1041
Rhode Island,RI,2020-08-27,21589,1044
Rhode Island,RI,2020-08-28,21683,1046
Rhode Island,RI,2020-08-29,21683,1046
Rhode Island,RI,2020-08-30,21683,1046
Rhode Island,RI,2020-08-31,21949,1067
Rhode Island,RI,2020-09-01,22002,1067
Rhode Island,RI,2020-09-02,22078,1067
Rhode Island,RI,2020-09-03,22143,1067
Rhode Island,RI,2020-09-04,22243,1067
Rhode Island,RI,2020-09-05,22243,1069
Rhode Island,RI,2020-09-06,22243,1069
Rhode Island,RI,2020-09-07,22243,1069
Rhode Island,RI,2020-09-08,22592,1069
Rhode Island,RI,2020-09-09,22676,1069
Rhode Island,RI,2020-09-10,22782,1069
Rhode Island,RI,2020-09-11,22905,1071
Rhode Island,RI,2020-09-12,22905,1071
Rhode Island,RI,2020-09-13,22905,1071
Rhode Island,RI,2020-09-14,23130,1075
Rhode Island,RI,2020-09-15,23250,1078
Rhode Island,RI,2020-09-16,23358,1081
Rhode Island,RI,2020-09-17,23488,1085
Rhode Island,RI,2020-09-18,23620,1088
Rhode Island,RI,2020-09-19,23620,1088
Rhode Island,RI,2020-09-20,23620,1088
Rhode Island,RI,2020-09-21,23932,1097
Rhode Island,RI,2020-09-22,24044,1099
Rhode Island,RI,2020-09-23,24177,1103
Rhode Island,RI,2020-09-24,24311,1106
Rhode Island,RI,2020-09-25,24181,1107
Rhode Island,RI,2020-09-26,24181,1107
Rhode Island,RI,2020-09-27,24181,1107
Rhode Island,RI,2020-09-28,24424,1110
Rhode Island,RI,2020-09-29,24556,1113
Rhode Island,RI,2020-09-30,24748,1114
Rhode Island,RI,2020-10-01,24914,1117
Rhode Island,RI,2020-10-02,25076,1118
Rhode Island,RI,2020-10-03,25076,1118
Rhode Island,RI,2020-10-04,25076,1118
Rhode Island,RI,2020-10-05,25419,1121
Rhode Island,RI,2020-10-06,25596,1125
Rhode Island,RI,2020-10-07,25776,1126
Rhode Island,RI,2020-10-08,26045,1127
Rhode Island,RI,2020-10-09,26294,1130
Rhode Island,RI,2020-10-10,26294,1130
Rhode Island,RI,2020-10-11,26294,1130
Rhode Island,RI,2020-10-12,26294,1130
Rhode Island,RI,2020-10-13,26960,1139
Rhode Island,RI,2020-10-14,27164,1147
Rhode Island,RI,2020-10-15,27438,1149
Rhode Island,RI,2020-10-16,27691,1152
Rhode Island,RI,2020-10-17,27691,1152
Rhode Island,RI,2020-10-18,27691,1152
Rhode Island,RI,2020-10-19,28347,1159
Rhode Island,RI,2020-10-20,28649,1164
Rhode Island,RI,2020-10-21,29123,1169
Rhode Island,RI,2020-10-22,29594,1173
Rhode Island,RI,2020-10-23,30118,1177
Rhode Island,RI,2020-10-24,30118,1177
Rhode Island,RI,2020-10-25,30118,1177
Rhode Island,RI,2020-10-26,31024,1184
Rhode Island,RI,2020-10-27,31445,1188
Rhode Island,RI,2020-10-28,31944,1192
Rhode Island,RI,2020-10-29,32312,1195
Rhode Island,RI,2020-10-30,32874,1201
Rhode Island,RI,2020-10-31,32874,1201
Rhode Island,RI,2020-11-01,32874,1201
Rhode Island,RI,2020-11-02,34120,1210
Rhode Island,RI,2020-11-03,34543,1212
Rhode Island,RI,2020-11-04,35122,1214
Rhode Island,RI,2020-11-05,35750,1222
Rhode Island,RI,2020-11-06,36380,1224
Rhode Island,RI,2020-11-07,36380,1224
Rhode Island,RI,2020-11-08,36380,1224
Rhode Island,RI,2020-11-09,38009,1233
Rhode Island,RI,2020-11-10,38798,1237
Rhode Island,RI,2020-11-11,39776,1243
Rhode Island,RI,2020-11-12,40764,1250
Rhode Island,RI,2020-11-13,41529,1254
Rhode Island,RI,2020-11-14,41529,1254
Rhode Island,RI,2020-11-15,41529,1254
Rhode Island,RI,2020-11-16,43923,1270
Rhode Island,RI,2020-11-17,44528,1278
Rhode Island,RI,2020-11-18,45911,1284
Rhode Island,RI,2020-11-19,46951,1288
Rhode Island,RI,2020-11-20,48001,1294
Rhode Island,RI,2020-11-21,48001,1294
Rhode Island,RI,2020-11-22,48001,1294
Rhode Island,RI,2020-11-23,50573,1309
Rhode Island,RI,2020-11-24,51424,1325
Rhode Island,RI,2020-11-25,52317,1335
Rhode Island,RI,2020-11-26,52317,1335
Rhode Island,RI,2020-11-27,53954,1346
Rhode Island,RI,2020-11-28,53954,1346
Rhode Island,RI,2020-11-29,53954,1346
Rhode Island,RI,2020-11-30,56723,1373
Rhode Island,RI,2020-12-01,57906,1380
Rhode Island,RI,2020-12-02,59005,1391
Rhode Island,RI,2020-12-03,60722,1400
Rhode Island,RI,2020-12-04,62137,1413
Rhode Island,RI,2020-12-05,62137,1413
Rhode Island,RI,2020-12-06,62137,1413
Rhode Island,RI,2020-12-07,65818,1448
Rhode Island,RI,2020-12-08,67067,1470
Rhode Island,RI,2020-12-09,68299,1484
South Carolina,SC,2020-01-22,0,0
South Carolina,SC,2020-01-23,0,0
South Carolina,SC,2020-01-24,0,0
South Carolina,SC,2020-01-25,0,0
South Carolina,SC,2020-01-26,0,0
South Carolina,SC,2020-01-27,0,0
South Carolina,SC,2020-01-28,0,0
South Carolina,SC,2020-01-29,0,0
South Carolina,SC,2020-01-30,0,0
South Carolina,SC,2020-01-31,0,0
South Carolina,SC,2020-02-01,0,0
South Carolina,SC,2020-02-02,0,0
South Carolina,SC,2020-02-03,0,0
South Carolina,SC,2020-02-04,0,0
South Carolina,SC,2020-02-05,0,0
South Carolina,SC,2020-02-06,0,0
South Carolina,SC,2020-02-07,0,0
South Carolina,SC,2020-02-08,0,0
South Carolina,SC,2020-02-09,0,0
South Carolina,SC,2020-02-10,0,0
South Carolina,SC,2020-02-11,0,0
South Carolina,SC,2020-02-12,0,0
South Carolina,SC,2020-02-13,0,0
South Carolina,SC,2020-02-14,0,0
South Carolina,SC,2020-02-15,0,0
South Carolina,SC,2020-02-16,0,0
South Carolina,SC,2020-02-17,0,0
South Carolina,SC,2020-02-18,0,0
South Carolina,SC,2020-02-19,0,0
South Carolina,SC,2020-02-20,0,0
South Carolina,SC,2020-02-21,0,0
South Carolina,SC,2020-02-22,0,0
South Carolina,SC,2020-02-23,0,0
South Carolina,SC,2020-02-24,0,0
South Carolina,SC,2020-02-25,0,0
South Carolina,SC,2020-02-26,0,0
South Carolina,SC,2020-02-27,0,0
South Carolina,SC,2020-02-28,0,0
South Carolina,SC,2020-02-29,0,0
South Carolina,SC,2020-03-01,0,0
South Carolina,SC,2020-03-02,0,0
South Carolina,SC,2020-03-03,0,0
South Carolina,SC,2020-03-04,0,0
South Carolina,SC,2020-03-05,0,0
South Carolina,SC,2020-03-06,0,0
South Carolina,SC,2020-03-07,2,0
South Carolina,SC,2020-03-08,2,0
South Carolina,SC,2020-03-09,3,0
South Carolina,SC,2020-03-10,7,0
South Carolina,SC,2020-03-11,10,0
South Carolina,SC,2020-03-12,7,0
South Carolina,SC,2020-03-13,8,0
South Carolina,SC,2020-03-14,19,0
South Carolina,SC,2020-03-15,19,0
South Carolina,SC,2020-03-16,30,1
South Carolina,SC,2020-03-17,47,1
South Carolina,SC,2020-03-18,60,1
South Carolina,SC,2020-03-19,80,1
South Carolina,SC,2020-03-20,126,3
South Carolina,SC,2020-03-21,174,3
South Carolina,SC,2020-03-22,196,3
South Carolina,SC,2020-03-23,298,5
South Carolina,SC,2020-03-24,342,5
South Carolina,SC,2020-03-25,424,7
South Carolina,SC,2020-03-26,424,9
South Carolina,SC,2020-03-27,542,13
South Carolina,SC,2020-03-28,660,15
South Carolina,SC,2020-03-29,774,16
South Carolina,SC,2020-03-30,925,18
South Carolina,SC,2020-03-31,1083,22
South Carolina,SC,2020-04-01,1293,26
South Carolina,SC,2020-04-02,1554,31
South Carolina,SC,2020-04-03,1700,34
South Carolina,SC,2020-04-04,1917,40
South Carolina,SC,2020-04-05,2049,44
South Carolina,SC,2020-04-06,2232,48
South Carolina,SC,2020-04-07,2417,51
South Carolina,SC,2020-04-08,2417,51
South Carolina,SC,2020-04-09,2793,67
South Carolina,SC,2020-04-10,3067,72
South Carolina,SC,2020-04-11,3211,80
South Carolina,SC,2020-04-12,3320,82
South Carolina,SC,2020-04-13,3391,82
South Carolina,SC,2020-04-14,3553,97
South Carolina,SC,2020-04-15,3656,106
South Carolina,SC,2020-04-16,3931,111
South Carolina,SC,2020-04-17,4099,116
South Carolina,SC,2020-04-18,4248,119
South Carolina,SC,2020-04-19,4377,120
South Carolina,SC,2020-04-20,4446,123
South Carolina,SC,2020-04-21,4439,124
South Carolina,SC,2020-04-22,4761,140
South Carolina,SC,2020-04-23,4917,150
South Carolina,SC,2020-04-24,5070,157
South Carolina,SC,2020-04-25,5253,166
South Carolina,SC,2020-04-26,5498,174
South Carolina,SC,2020-04-27,5613,177
South Carolina,SC,2020-04-28,5735,192
South Carolina,SC,2020-04-29,5882,231
South Carolina,SC,2020-04-30,6095,244
South Carolina,SC,2020-05-01,6258,256
South Carolina,SC,2020-05-02,6489,267
South Carolina,SC,2020-05-03,6626,275
South Carolina,SC,2020-05-04,6757,283
South Carolina,SC,2020-05-05,6841,296
South Carolina,SC,2020-05-06,6936,305
South Carolina,SC,2020-05-07,7142,316
South Carolina,SC,2020-05-08,7367,320
South Carolina,SC,2020-05-09,7531,330
South Carolina,SC,2020-05-10,7653,331
South Carolina,SC,2020-05-11,7792,346
South Carolina,SC,2020-05-12,7927,355
South Carolina,SC,2020-05-13,8030,362
South Carolina,SC,2020-05-14,8189,371
South Carolina,SC,2020-05-15,8407,380
South Carolina,SC,2020-05-16,8661,380
South Carolina,SC,2020-05-17,8816,385
South Carolina,SC,2020-05-18,8942,391
South Carolina,SC,2020-05-19,9056,399
South Carolina,SC,2020-05-20,9175,407
South Carolina,SC,2020-05-21,9381,416
South Carolina,SC,2020-05-22,9638,419
South Carolina,SC,2020-05-23,9895,425
South Carolina,SC,2020-05-24,10096,435
South Carolina,SC,2020-05-25,10178,440
South Carolina,SC,2020-05-26,10416,446
South Carolina,SC,2020-05-27,10623,466
South Carolina,SC,2020-05-28,10788,470
South Carolina,SC,2020-05-29,11131,483
South Carolina,SC,2020-05-30,11394,487
South Carolina,SC,2020-05-31,11861,494
South Carolina,SC,2020-06-01,12148,500
South Carolina,SC,2020-06-02,12419,501
South Carolina,SC,2020-06-03,12470,518
South Carolina,SC,2020-06-04,12526,525
South Carolina,SC,2020-06-05,13458,539
South Carolina,SC,2020-06-06,13538,545
South Carolina,SC,2020-06-07,14302,546
South Carolina,SC,2020-06-08,14800,557
South Carolina,SC,2020-06-09,15228,568
South Carolina,SC,2020-06-10,15759,575
South Carolina,SC,2020-06-11,16441,588
South Carolina,SC,2020-06-12,17170,593
South Carolina,SC,2020-06-13,17955,599
South Carolina,SC,2020-06-14,18795,600
South Carolina,SC,2020-06-15,19378,602
South Carolina,SC,2020-06-16,19990,607
South Carolina,SC,2020-06-17,20556,617
South Carolina,SC,2020-06-18,21533,621
South Carolina,SC,2020-06-19,22608,639
South Carolina,SC,2020-06-20,23756,644
South Carolina,SC,2020-06-21,24661,653
South Carolina,SC,2020-06-22,25666,659
South Carolina,SC,2020-06-23,26572,673
South Carolina,SC,2020-06-24,27897,683
South Carolina,SC,2020-06-25,29022,693
South Carolina,SC,2020-06-26,30335,694
South Carolina,SC,2020-06-27,31939,711
South Carolina,SC,2020-06-28,33320,716
South Carolina,SC,2020-06-29,34644,720
South Carolina,SC,2020-06-30,36399,739
South Carolina,SC,2020-07-01,37919,766
South Carolina,SC,2020-07-02,39701,784
South Carolina,SC,2020-07-03,41532,793
South Carolina,SC,2020-07-04,43386,813
South Carolina,SC,2020-07-05,44847,820
South Carolina,SC,2020-07-06,46380,827
South Carolina,SC,2020-07-07,47352,846
South Carolina,SC,2020-07-08,48909,884
South Carolina,SC,2020-07-09,50691,905
South Carolina,SC,2020-07-10,52419,929
South Carolina,SC,2020-07-11,54699,951
South Carolina,SC,2020-07-12,56648,961
South Carolina,SC,2020-07-13,58168,972
South Carolina,SC,2020-07-14,60389,993
South Carolina,SC,2020-07-15,62245,998
South Carolina,SC,2020-07-16,64083,1070
South Carolina,SC,2020-07-17,66060,1096
South Carolina,SC,2020-07-18,67612,1135
South Carolina,SC,2020-07-19,69986,1155
South Carolina,SC,2020-07-20,71445,1164
South Carolina,SC,2020-07-21,73337,1221
South Carolina,SC,2020-07-22,75042,1285
South Carolina,SC,2020-07-23,76606,1334
South Carolina,SC,2020-07-24,78607,1385
South Carolina,SC,2020-07-25,80008,1465
South Carolina,SC,2020-07-26,81199,1491
South Carolina,SC,2020-07-27,82417,1506
South Carolina,SC,2020-07-28,84109,1565
South Carolina,SC,2020-07-29,85846,1615
South Carolina,SC,2020-07-30,87572,1667
South Carolina,SC,2020-07-31,89016,1712
South Carolina,SC,2020-08-01,90599,1751
South Carolina,SC,2020-08-02,91788,1777
South Carolina,SC,2020-08-03,92951,1793
South Carolina,SC,2020-08-04,94190,1847
South Carolina,SC,2020-08-05,95472,1894
South Carolina,SC,2020-08-06,96797,1942
South Carolina,SC,2020-08-07,98219,1962
South Carolina,SC,2020-08-08,99460,2007
South Carolina,SC,2020-08-09,100435,2031
South Carolina,SC,2020-08-10,101159,2048
South Carolina,SC,2020-08-11,102130,2098
South Carolina,SC,2020-08-12,102974,2144
South Carolina,SC,2020-08-13,103909,2184
South Carolina,SC,2020-08-14,104841,2204
South Carolina,SC,2020-08-15,105882,2260
South Carolina,SC,2020-08-16,106497,2269
South Carolina,SC,2020-08-17,106953,2288
South Carolina,SC,2020-08-18,107672,2343
South Carolina,SC,2020-08-19,108411,2360
South Carolina,SC,2020-08-20,109320,2401
South Carolina,SC,2020-08-21,110378,2459
South Carolina,SC,2020-08-22,111295,2493
South Carolina,SC,2020-08-23,111988,2504
South Carolina,SC,2020-08-24,112551,2511
South Carolina,SC,2020-08-25,113488,2529
South Carolina,SC,2020-08-26,114093,2573
South Carolina,SC,2020-08-27,114598,2628
South Carolina,SC,2020-08-28,115951,2655
South Carolina,SC,2020-08-29,117249,2698
South Carolina,SC,2020-08-30,118324,2709
South Carolina,SC,2020-08-31,118992,2720
South Carolina,SC,2020-09-01,119846,2757
South Carolina,SC,2020-09-02,120503,2794
South Carolina,SC,2020-09-03,121696,2807
South Carolina,SC,2020-09-04,123325,2846
South Carolina,SC,2020-09-05,124289,2877
South Carolina,SC,2020-09-06,124952,2887
South Carolina,SC,2020-09-07,125607,2907
South Carolina,SC,2020-09-08,125908,2912
South Carolina,SC,2020-09-09,126213,2942
South Carolina,SC,2020-09-10,126592,2975
South Carolina,SC,2020-09-11,129046,3028
South Carolina,SC,2020-09-12,129978,3040
South Carolina,SC,2020-09-13,131864,3064
South Carolina,SC,2020-09-14,132680,3077
South Carolina,SC,2020-09-15,133470,3098
South Carolina,SC,2020-09-16,134122,3132
South Carolina,SC,2020-09-17,135446,3158
South Carolina,SC,2020-09-18,136318,3177
South Carolina,SC,2020-09-19,137240,3188
South Carolina,SC,2020-09-20,137708,3199
South Carolina,SC,2020-09-21,138124,3212
South Carolina,SC,2020-09-22,140789,3243
South Carolina,SC,2020-09-23,141686,3262
South Carolina,SC,2020-09-24,142707,3279
South Carolina,SC,2020-09-25,143902,3297
South Carolina,SC,2020-09-26,145273,3323
South Carolina,SC,2020-09-27,145887,3326
South Carolina,SC,2020-09-28,146455,3337
South Carolina,SC,2020-09-29,147634,3359
South Carolina,SC,2020-09-30,147942,3378
South Carolina,SC,2020-10-01,148323,3400
South Carolina,SC,2020-10-02,149185,3409
South Carolina,SC,2020-10-03,150891,3442
South Carolina,SC,2020-10-04,151582,3453
South Carolina,SC,2020-10-05,152159,3456
South Carolina,SC,2020-10-06,152970,3471
South Carolina,SC,2020-10-07,153705,3502
South Carolina,SC,2020-10-08,154755,3514
South Carolina,SC,2020-10-09,155676,3530
South Carolina,SC,2020-10-10,156621,3551
South Carolina,SC,2020-10-11,157406,3552
South Carolina,SC,2020-10-12,158055,3559
South Carolina,SC,2020-10-13,158883,3576
South Carolina,SC,2020-10-14,159809,3593
South Carolina,SC,2020-10-15,161106,3607
South Carolina,SC,2020-10-16,162253,3615
South Carolina,SC,2020-10-17,163214,3637
South Carolina,SC,2020-10-18,163990,3650
South Carolina,SC,2020-10-19,164609,3661
South Carolina,SC,2020-10-20,165493,3696
South Carolina,SC,2020-10-21,166357,3708
South Carolina,SC,2020-10-22,167485,3755
South Carolina,SC,2020-10-23,168549,3777
South Carolina,SC,2020-10-24,169341,3793
South Carolina,SC,2020-10-25,170678,3802
South Carolina,SC,2020-10-26,171501,3823
South Carolina,SC,2020-10-27,172579,3842
South Carolina,SC,2020-10-28,173491,3876
South Carolina,SC,2020-10-29,174591,3889
South Carolina,SC,2020-10-30,175594,3896
South Carolina,SC,2020-10-31,176612,3935
South Carolina,SC,2020-11-01,178023,3936
South Carolina,SC,2020-11-02,178917,3946
South Carolina,SC,2020-11-03,179952,3968
South Carolina,SC,2020-11-04,180870,3985
South Carolina,SC,2020-11-05,181639,3992
South Carolina,SC,2020-11-06,182872,4005
South Carolina,SC,2020-11-07,184742,4015
South Carolina,SC,2020-11-08,185688,4036
South Carolina,SC,2020-11-09,186391,4041
South Carolina,SC,2020-11-10,187738,4062
South Carolina,SC,2020-11-11,188995,4076
South Carolina,SC,2020-11-12,190490,4084
South Carolina,SC,2020-11-13,192101,4101
South Carolina,SC,2020-11-14,194014,4110
South Carolina,SC,2020-11-15,195507,4112
South Carolina,SC,2020-11-16,196617,4143
South Carolina,SC,2020-11-17,197900,4156
South Carolina,SC,2020-11-18,199447,4182
South Carolina,SC,2020-11-19,201160,4201
South Carolina,SC,2020-11-20,203161,4231
South Carolina,SC,2020-11-21,205018,4274
South Carolina,SC,2020-11-22,206295,4283
South Carolina,SC,2020-11-23,207552,4288
South Carolina,SC,2020-11-24,209230,4313
South Carolina,SC,2020-11-25,210905,4317
South Carolina,SC,2020-11-26,210905,4317
South Carolina,SC,2020-11-27,213120,4346
South Carolina,SC,2020-11-28,214911,4346
South Carolina,SC,2020-11-29,216129,4353
South Carolina,SC,2020-11-30,217487,4381
South Carolina,SC,2020-12-01,218912,4404
South Carolina,SC,2020-12-02,220835,4444
South Carolina,SC,2020-12-03,223063,4466
South Carolina,SC,2020-12-04,226013,4496
South Carolina,SC,2020-12-05,229235,4517
South Carolina,SC,2020-12-06,232099,4566
South Carolina,SC,2020-12-07,234652,4579
South Carolina,SC,2020-12-08,236954,4585
South Carolina,SC,2020-12-09,239444,4612
South Dakota,SD,2020-01-22,0,0
South Dakota,SD,2020-01-23,0,0
South Dakota,SD,2020-01-24,0,0
South Dakota,SD,2020-01-25,0,0
South Dakota,SD,2020-01-26,0,0
South Dakota,SD,2020-01-27,0,0
South Dakota,SD,2020-01-28,0,0
South Dakota,SD,2020-01-29,0,0
South Dakota,SD,2020-01-30,0,0
South Dakota,SD,2020-01-31,0,0
South Dakota,SD,2020-02-01,0,0
South Dakota,SD,2020-02-02,0,0
South Dakota,SD,2020-02-03,0,0
South Dakota,SD,2020-02-04,0,0
South Dakota,SD,2020-02-05,0,0
South Dakota,SD,2020-02-06,0,0
South Dakota,SD,2020-02-07,0,0
South Dakota,SD,2020-02-08,0,0
South Dakota,SD,2020-02-09,0,0
South Dakota,SD,2020-02-10,0,0
South Dakota,SD,2020-02-11,0,0
South Dakota,SD,2020-02-12,0,0
South Dakota,SD,2020-02-13,0,0
South Dakota,SD,2020-02-14,0,0
South Dakota,SD,2020-02-15,0,0
South Dakota,SD,2020-02-16,0,0
South Dakota,SD,2020-02-17,0,0
South Dakota,SD,2020-02-18,0,0
South Dakota,SD,2020-02-19,0,0
South Dakota,SD,2020-02-20,0,0
South Dakota,SD,2020-02-21,0,0
South Dakota,SD,2020-02-22,0,0
South Dakota,SD,2020-02-23,0,0
South Dakota,SD,2020-02-24,0,0
South Dakota,SD,2020-02-25,0,0
South Dakota,SD,2020-02-26,0,0
South Dakota,SD,2020-02-27,0,0
South Dakota,SD,2020-02-28,0,0
South Dakota,SD,2020-02-29,0,0
South Dakota,SD,2020-03-01,0,0
South Dakota,SD,2020-03-02,0,0
South Dakota,SD,2020-03-03,0,0
South Dakota,SD,2020-03-04,0,0
South Dakota,SD,2020-03-05,0,0
South Dakota,SD,2020-03-06,0,0
South Dakota,SD,2020-03-07,0,0
South Dakota,SD,2020-03-08,0,0
South Dakota,SD,2020-03-09,0,0
South Dakota,SD,2020-03-10,0,0
South Dakota,SD,2020-03-11,8,1
South Dakota,SD,2020-03-12,7,1
South Dakota,SD,2020-03-13,8,1
South Dakota,SD,2020-03-14,8,1
South Dakota,SD,2020-03-15,8,1
South Dakota,SD,2020-03-16,10,1
South Dakota,SD,2020-03-17,11,1
South Dakota,SD,2020-03-18,11,1
South Dakota,SD,2020-03-19,14,1
South Dakota,SD,2020-03-20,14,1
South Dakota,SD,2020-03-21,14,1
South Dakota,SD,2020-03-22,21,1
South Dakota,SD,2020-03-23,28,1
South Dakota,SD,2020-03-24,30,1
South Dakota,SD,2020-03-25,41,1
South Dakota,SD,2020-03-26,46,1
South Dakota,SD,2020-03-27,58,1
South Dakota,SD,2020-03-28,68,1
South Dakota,SD,2020-03-29,90,1
South Dakota,SD,2020-03-30,101,1
South Dakota,SD,2020-03-31,108,1
South Dakota,SD,2020-04-01,129,2
South Dakota,SD,2020-04-02,165,2
South Dakota,SD,2020-04-03,187,2
South Dakota,SD,2020-04-04,212,2
South Dakota,SD,2020-04-05,240,2
South Dakota,SD,2020-04-06,288,4
South Dakota,SD,2020-04-07,320,6
South Dakota,SD,2020-04-08,393,6
South Dakota,SD,2020-04-09,447,6
South Dakota,SD,2020-04-10,536,6
South Dakota,SD,2020-04-11,626,6
South Dakota,SD,2020-04-12,730,6
South Dakota,SD,2020-04-13,868,6
South Dakota,SD,2020-04-14,988,6
South Dakota,SD,2020-04-15,1168,6
South Dakota,SD,2020-04-16,1311,7
South Dakota,SD,2020-04-17,1411,7
South Dakota,SD,2020-04-18,1542,7
South Dakota,SD,2020-04-19,1635,7
South Dakota,SD,2020-04-20,1685,7
South Dakota,SD,2020-04-21,1755,8
South Dakota,SD,2020-04-22,1858,9
South Dakota,SD,2020-04-23,1956,9
South Dakota,SD,2020-04-24,2040,10
South Dakota,SD,2020-04-25,2147,10
South Dakota,SD,2020-04-26,2212,11
South Dakota,SD,2020-04-27,2244,11
South Dakota,SD,2020-04-28,2313,11
South Dakota,SD,2020-04-29,2373,13
South Dakota,SD,2020-04-30,2449,17
South Dakota,SD,2020-05-01,2525,21
South Dakota,SD,2020-05-02,2588,21
South Dakota,SD,2020-05-03,2631,21
South Dakota,SD,2020-05-04,2668,21
South Dakota,SD,2020-05-05,2721,24
South Dakota,SD,2020-05-06,2780,29
South Dakota,SD,2020-05-07,2906,31
South Dakota,SD,2020-05-08,3145,31
South Dakota,SD,2020-05-09,3393,34
South Dakota,SD,2020-05-10,3517,34
South Dakota,SD,2020-05-11,3614,34
South Dakota,SD,2020-05-12,3663,39
South Dakota,SD,2020-05-13,3732,39
South Dakota,SD,2020-05-14,3792,43
South Dakota,SD,2020-05-15,3887,44
South Dakota,SD,2020-05-16,3959,44
South Dakota,SD,2020-05-17,3987,44
South Dakota,SD,2020-05-18,4027,44
South Dakota,SD,2020-05-19,4085,46
South Dakota,SD,2020-05-20,4177,46
South Dakota,SD,2020-05-21,4177,48
South Dakota,SD,2020-05-22,4356,50
South Dakota,SD,2020-05-23,4464,50
South Dakota,SD,2020-05-24,4563,50
South Dakota,SD,2020-05-25,4586,50
South Dakota,SD,2020-05-26,4653,50
South Dakota,SD,2020-05-27,4710,54
South Dakota,SD,2020-05-28,4793,54
South Dakota,SD,2020-05-29,4866,59
South Dakota,SD,2020-05-30,4960,62
South Dakota,SD,2020-05-31,4993,62
South Dakota,SD,2020-06-01,5034,62
South Dakota,SD,2020-06-02,5067,62
South Dakota,SD,2020-06-03,5162,62
South Dakota,SD,2020-06-04,5247,64
South Dakota,SD,2020-06-05,5277,64
South Dakota,SD,2020-06-06,5367,65
South Dakota,SD,2020-06-07,5438,65
South Dakota,SD,2020-06-08,5471,65
South Dakota,SD,2020-06-09,5523,68
South Dakota,SD,2020-06-10,5604,69
South Dakota,SD,2020-06-11,5665,73
South Dakota,SD,2020-06-12,5742,74
South Dakota,SD,2020-06-13,5833,75
South Dakota,SD,2020-06-14,5898,75
South Dakota,SD,2020-06-15,5928,75
South Dakota,SD,2020-06-16,5966,77
South Dakota,SD,2020-06-17,6050,78
South Dakota,SD,2020-06-18,6109,78
South Dakota,SD,2020-06-19,6158,81
South Dakota,SD,2020-06-20,6225,81
South Dakota,SD,2020-06-21,6297,81
South Dakota,SD,2020-06-22,6326,81
South Dakota,SD,2020-06-23,6353,83
South Dakota,SD,2020-06-24,6419,84
South Dakota,SD,2020-06-25,6479,87
South Dakota,SD,2020-06-26,6535,88
South Dakota,SD,2020-06-27,6626,91
South Dakota,SD,2020-06-28,6681,91
South Dakota,SD,2020-06-29,6716,91
South Dakota,SD,2020-06-30,6764,91
South Dakota,SD,2020-07-01,6826,93
South Dakota,SD,2020-07-02,6893,97
South Dakota,SD,2020-07-03,6978,97
South Dakota,SD,2020-07-04,7028,97
South Dakota,SD,2020-07-05,7063,97
South Dakota,SD,2020-07-06,7105,97
South Dakota,SD,2020-07-07,7163,98
South Dakota,SD,2020-07-08,7242,98
