file_name,url,title,date,type,core_terms,citation,S-M-P,ID,aao citation,consel,order,decription
"MATTER OF S-A-A-, 2015 Immig. Rptr. LEXIS 8506, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-7428-00000-00&context=,2015 Immig. Rptr. LEXIS 8506,SEP172015,appeal,"redact, traffic, severe form, nonimmigrant, involuntary servitude, coercion, overtime, peonage, extreme hardship, entity, visa, physical presence, work hours, indebtedness",2015 Immig. Rptr. LEXIS 8506 *,True,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application because the Applicant did not establish that she 
was a victim of a severe form of trafficking in persons, was physically present in the United States on 
account of such trafficking, and had complied with any reasonable request for assistance in the 
investigation or prosecution of acts of severe forms of trafficking in persons. The matter is now before us 
on appeal. The appeal will be dismissed.
"
"MATTER OF S-A-G-Q-, 2018 Immig. Rptr. LEXIS 4463, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5SV7-8WV0-016S-51YM-00000-00&context=,2018 Immig. Rptr. LEXIS 4463,MAR122018,appeal,"inadmissibility, nonimmigrant, marijuana, traffic, classification, addict, cartel, controlled substance, surgeon, waive",2018 Immig. Rptr. LEXIS 4463 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant, a native and citizen of Mexico, claims that a Mexican drug cartel subjected him to forced 
labor and involuntary servitude since the age of 12 by coercing him into transporting drugs into the United 
States. Based on these events, he seeks T-1 nonimmigrant classification as a victim of human trafficking. 
See
 Immigration and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 
1101(a)(15)(T)
 and 
1184(o)
. The T-1 classification affords nonimmigrant status to victims who assist 
authorities investigating or prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF S-A-R-M-, 2019 Immig. Rptr. LEXIS 3856, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WHH-FTG0-R03J-Y3YH-00000-00&context=,2019 Immig. Rptr. LEXIS 3856,MAR132019,appeal,"traffic, physical presence, captive, captor, severe form, bag, involuntary servitude, kick, kill, transport, nonimmigrant, journey, border, harbor, cousin, immigration officer, armed man, servitude, redact, gang, walk ",2019 Immig. Rptr. LEXIS 3856 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that the Applicant had not 
demonstrated that he was a victim of a severe form of trafficking in persons, and therefore, necessarily did 
not establish that he was physically present in the United States on account of the claimed trafficking. On 
appeal, the Applicant submits a brief and additional evidence, asserting that he established his eligibility 
for T classification.
"
"MATTER OF S-G-, 2015 Immig. Rptr. LEXIS 8520, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-742S-00000-00&context=,2015 Immig. Rptr. LEXIS 8520,NOV182015,appeal,"nonimmigrant, permanent resident, immigrant, classification, inadmissible, alien, permanent resident status",2015 Immig. Rptr. LEXIS 8520 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Deputy Director, Vermont Service Center, denied the application after determining that the Applicant 
could not be granted T nonimmigrant status because he still held lawful permanent resident status and 
could not simultaneously be an immigrant and nonimmigrant. The matter is now before us on appeal. The 
appeal will be dismissed.
"
"MATTER OF S-H-S-, 2019 Immig. Rptr. LEXIS 439, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5W5F-WC60-016S-51BJ-00000-00&context=,2019 Immig. Rptr. LEXIS 439,JAN162019,appeal,"traffic, captor, involuntary servitude, smuggle, physical presence, severe form, coercion, harbor, servitude, transport, smuggler, clean, disorder, serious harm, slavery, nonimmigrant, peonage, blood, clot",2019 Immig. Rptr. LEXIS 439 *,True,2193753.0,"AAO Jan. 16, 2019",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. §§ 1101(a)(15)(T)
 
and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T 
Nonimmigrant Status
 (T application), concluding that the Applicant did not establish that he was a victim 
of a severe form of trafficking in persons. On appeal, the Applicant submits a brief and reasserts his 
eligibility. Upon 
de novo
 review, we will dismiss the appeal.
"
"MATTER OF S-L-H-, 2019 Immig. Rptr. LEXIS 5721, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5X74-V3F0-R03J-X1WH-00000-00&context=,2019 Immig. Rptr. LEXIS 5721,JUL292019,appeal,"traffic, physical presence, severe form, nonimmigrant, psychological, anxiety, trailer ",2019 Immig. Rptr. LEXIS 5721 *,True,4572861.0,"AAO July 29, 2019",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that the record did not establish that 
he was physically present in the United States on account of having been a victim of a severe form of 
trafficking in persons. On appeal, the Applicant submits a brief and additional evidence, asserting his 
eligibility. Upon 
de novo
 review, we will dismiss the appeal.
"
"MATTER OF S-L-R-A-, 2018 Immig. Rptr. LEXIS 4469, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5SV7-8WV0-016S-51YV-00000-00&context=,2018 Immig. Rptr. LEXIS 4469,MAR292018,appeal,"nonimmigrant, immediate family member, classification, eligibility, ineligible, recipient",2018 Immig. Rptr. LEXIS 4469 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant, who seeks ""T-1"" nonimmigrant classification for himself, also seeks T nonimmigrant 
classification of the Derivative, his mother, as an immediate family member of a person granted T-1 
status. The T classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting acts or perpetrators of trafficking, and affords derivative status for immediate family 
members. 
See
 Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 
8 U.S.C. § 
1101(a)(15)(T)(ii)
(outlining eligibility for classification).
"
"MATTER OF S-M-P-, 2016 Immig. Rptr. LEXIS 8303, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5NPC-HYT0-004J-72VB-00000-00&context=,2016 Immig. Rptr. LEXIS 8303,OCT032016,appeal,"nonimmigrant, permanent resident, classification, immigrant, eligible, removal proceedings, terminate, permanent resident status, permanent",2016 Immig. Rptr. LEXIS 8303 *,True,10120.0,"AAO Oct. 3, 2016",UNKNOWN,The appeal is dismissed,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF S-N-M-, 2016 Immig. Rptr. LEXIS 5800, OFFICE_ CERTIFICATION OF VERMONT SERVICE CENTER DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5M94-XXD0-004J-74KB-00000-00&context=,2016 Immig. Rptr. LEXIS 5800,JUL142016,motion,"traffic, redact, severe form, physical presence, alien, departure, nonimmigrant, involuntary, reentry, travel",2016 Immig. Rptr. LEXIS 5800 *,True,17142.0,"AAO July 14, 2016",UNKNOWN,"The initial decision of the Director, Vermont Service Center, dated November 21, 2014, is 
affirmed, and the application is denied","The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF S-R-, 2016 Immig. Rptr. LEXIS 5803, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5M94-XXD0-004J-74KF-00000-00&context=,2016 Immig. Rptr. LEXIS 5803,AUG172016,appeal,"traffic, redact, severe form, physical presence, involuntary servitude, nonimmigrant, reentry, new employer, peonage, alien",2016 Immig. Rptr. LEXIS 5803 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF S-R-G-, 2018 Immig. Rptr. LEXIS 11383, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5W5F-WC40-016S-50VV-00000-00&context=,2018 Immig. Rptr. LEXIS 11383,DEC112018,appeal,"traffic, redact, physical presence, severe form, return to work, involuntary servitude, reentry, nonimmigrant, transport, harbor, visa, serious harm",2018 Immig. Rptr. LEXIS 11383 *,True,1676801.0,"AAO Dec. 11, 2018",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act). 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that, while the Applicant established 
that she was a victim of a severe form of trafficking, she did not demonstrate that she was physically 
present in the United States on account of such trafficking. On appeal, the Applicant submits a 
supplemental written statement and brief and reasserts her eligibility. Upon 
de novo
 review, we will 
dismiss the appeal.
"
"MATTER OF S-R-S-, 2020 Immig. Rptr. LEXIS 6171, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5YWD-7S10-R03M-036W-00000-00&context=,2020 Immig. Rptr. LEXIS 6171,MAR112020,appeal,"was, traffic, inadmissibility, arrest, marijuana, section, captor, cartel, nonimmigrant, redact, farm, has, immigrate, involuntary servitude, severe form, gun, controlled substance, transport, coercion, harbor, physical restraint, use of force, custody, kidnap, remand, plant, classification, credibility, eligibility, servitude ",2020 Immig. Rptr. LEXIS 6171 *,True,3674973.0,"AAO Mar. 11, 2020",UNKNOWN,The decision of the Director is withdrawn,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. 

 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application), concluding that the record did not establish that the Applicant was the victim of a 
severe form of trafficking in persons and therefore, necessarily did not demonstrate that he was physically 
present in the United States on account of such trafficking and that he had complied with any reasonable 
requests for assistance in the investigation or prosecution of the trafficking. In addition, the Director 
determined that the Applicant was inadmissible to the United States and the applicable grounds of 
inadmissibility had not been waived. On appeal, the Applicant submits a brief and additional evidence, 
and reasserts his eligibility. Upon 
de novo
 review, we will remand this matter to the Director for further 
proceedings consistent with this decision.
"
"MATTER OF S-S-G-, 2018 Immig. Rptr. LEXIS 10307, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5V67-2NG0-016S-54BK-00000-00&context=,2018 Immig. Rptr. LEXIS 10307,SEP272018,appeal,"traffic, captor, physical presence, clean, safe house, transport, severe form, involuntary servitude, harbor, smuggler, nonimmigrant, extort, serious harm, coercion, upstairs, kitchen, gun",2018 Immig. Rptr. LEXIS 10307 *,True,1563223.0,"AAO Sept. 27, 2018",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that the Applicant did not establish 
that she was a victim of a severe form of trafficking in persons and was not physically present in the 
United States on account of such trafficking. On appeal, the Applicant submits additional evidence and a 
brief and reasserts her eligibility. Upon 
de novo
 review, we will dismiss the appeal.
"
"MATTER OF S-S-M-O-, 2019 Immig. Rptr. LEXIS 4977, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5X74-VC60-R03J-J2NJ-00000-00&context=,2019 Immig. Rptr. LEXIS 4977,JUL302019,appeal,"traffic, physical presence, smuggler, severe form, nonimmigrant, transport, involuntary servitude, servitude, backpack, recount, armed, physical restraint, classification, coercion, desert, redact ",2019 Immig. Rptr. LEXIS 4977 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 101 
(a)(l5)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 1101 (a)(15)(T)
 
and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T 
Nonimmigrant Status
 (T application), concluding that the Applicant had not demonstrated that she was a 
victim of a severe form of trafficking in persons, and therefore, necessarily did not establish that she was 
physically present in the United States on account of the claimed trafficking. On appeal, the Applicant 
submits additional evidence and asserts in a brief that she established her eligibility for T classification. 
Upon 
de novo
 review, we will dismiss the appeal.
"
