Dist Code,Impacted G,Proporti 1,Proportion,REP,Rep Dist,Rep First,Rep Last,Rep Party,Route Ids,Stop Id,Stop Name,Town,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.10,0.22,0.53,0.14,0.01","0.17,0.18,0.26,0.11,0.01",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,9097,Grove St @ Lebanon St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,639,106570,2,91,22182036.5195,32732.716613
SUFF16,"25025170100,25025170601,25025160502,25025160601","0.35,0.29,0.19,0.11","0.49,0.46,0.33,0.34",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"116,117",5715,Broadway @ Page St,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1254,59625,2,139,17713597.0924,62437.259426
SUFF18,"25017370300,25017354200,25025000802,25025981501,25025000601,25025000202,25025000201,25025000100","0.25,0.03,0.00,0.07,0.07,0.04,0.01,0.47","0.18,0.04,0.01,0.15,0.28,0.15,0.03,0.54",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),86,1042,Market St @ Lothrop St,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,1249,77684,2,141,8877673.11721,35714.4476821
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.09,0.21,0.54,0.14,0.01","0.17,0.17,0.27,0.12,0.01",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,5911,Grove St @ Lebanon St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,644,107356,2,91,22182036.5195,32732.716613
SUFF16,"25025170100,25025170601,25025160502,25025160601","0.35,0.29,0.19,0.11","0.49,0.46,0.33,0.34",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"116,117",5759,Broadway @ Taft St,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1254,59625,2,139,17713597.0924,62437.259426
SUFF18,"25025000803,25025000802,25025981501,25025000100","0.30,0.36,0.02,0.32","0.52,0.75,0.04,0.36",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),66,2555,N Harvard St @ Coolidge Rd,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,3140,60866,2,141,8877673.11721,35714.4476821
MID32,"25017337102,25017336402,25017336401,25017336300,25017336100","0.15,0.52,0.24,0.01,0.08","0.05,0.93,0.20,0.00,0.08",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),132,5975,Wyoming Ave opp Cleveland St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1204,82977,2,91,22182036.5195,32732.716613
SUFF03,"25025030400,25025030300,25025030200,25025030100,25025020200,25025981700,25025070101,25025020303,25025020302,25025020301,25025020101,25025030500","0.05,0.34,0.03,0.03,0.02,0.03,0.22,0.12,0.04,0.02,0.01,0.03","1.00,1.00,1.00,0.74,0.26,0.16,0.44,0.57,1.00,0.18,0.13,0.33",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),"4,92,93,325,326",191,Congress St @ North St,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,10177,101598,2,126,3753014.59622,12895.468952
MID28,"25017342500,25017342400,25017342300","0.12,0.71,0.17","0.31,0.37,0.43","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"106,99,105",5403,Main St @ Tileston St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1325,59861,2,87,8921152.58446,15219.6737665
SUFF07,"25025010405,25025010404,25025010408,25025010300,25025981800,25025080900,25025080801,25025080601,25025080500,25025080401,25025081001,25025010203,25025081400","0.14,0.04,0.02,0.17,0.12,0.06,0.18,0.13,0.01,0.00,0.03,0.07,0.02","0.77,0.65,1.00,0.67,0.21,0.44,1.00,0.49,0.10,0.01,0.12,0.40,0.08",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),39,51317,Huntington Ave @ Ruggles St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,8543,26295,0,130,4570023.34856,18791.1725581
MID32,"25017337102,25017336402,25017336401,25017336300,25017336100","0.16,0.52,0.24,0.01,0.08","0.05,0.93,0.20,0.00,0.08",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),132,15976,Wyoming Ave @ Cleveland St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1204,83146,2,91,22182036.5195,32732.716613
MID28,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.02,0.01,0.14,0.34,0.44,0.04","0.06,0.05,0.61,0.88,0.23,0.11","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"110,112",5638,Chelsea St @ Spring St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1955,59950,2,87,8921152.58446,15219.6737665
MID11,"25017373700,25017373600,25017373500,25017373400","0.37,0.20,0.41,0.02","0.32,0.13,0.25,0.03",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),52,8508,Centre St @ Ward St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,351,198792,4,70,20055517.4181,29596.7876429
MID28,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.02,0.01,0.14,0.34,0.44,0.04","0.06,0.05,0.61,0.88,0.23,0.11","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"110,112",5692,Chelsea St @ Edmester Ct,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1955,59950,2,87,8921152.58446,15219.6737665
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.03,0.12,0.67,0.17,0.00","0.05,0.10,0.33,0.14,0.00",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,5912,Grove St @ Faxon St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,508,114942,2,91,22182036.5195,32732.716613
MID27,"25017350500,25017350400,25017350700,25017350600,25017339700,25017339600,25017339500,25017339400","0.07,0.11,0.02,0.25,0.02,0.26,0.26,0.02","0.60,0.36,0.05,0.98,0.02,0.65,0.44,0.05",Denise Provost (D),27th Middlesex,Denise,Provost,(D),"80,96,94",2380,College Ave @ Professors Row,SOMERVILLE,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,4674,106310,2,86,4664395.5193,14348.3709675
SUFF18,"25021401100,25021400600,25025000504,25025000503,25025000502,25025000402,25025000401,25017373600","0.10,0.09,0.07,0.07,0.41,0.14,0.11,0.00","0.05,0.15,0.41,1.00,0.70,0.34,0.54,0.00",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),"86,51",1028,Chestnut Hill Ave @ Commonwealth Ave,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,4491,82386,2,141,8877673.11721,35714.4476821
SUFF07,"25025010405,25025010404,25025010408,25025010300,25025981800,25025080900,25025080801,25025080601,25025080500,25025080401,25025081001,25025010203,25025081400","0.13,0.04,0.02,0.18,0.12,0.06,0.18,0.12,0.01,0.00,0.04,0.08,0.02","0.75,0.60,1.00,0.71,0.22,0.47,1.00,0.45,0.08,0.00,0.14,0.44,0.07",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"9,39",71391,Huntington Ave @ Louis Prang St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,8580,26767,0,130,4570023.34856,18791.1725581
SUFF04,"25025981201,25025060501,25025981202,25025060301,25025060101,25025060200","0.09,0.09,0.31,0.03,0.15,0.05","0.22,0.43,0.39,0.26,1.00,0.59",David Biele (D),4th Suffolk,David,Biele,(D),"7,5,9,10,11",34,P St @ E 2nd St,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2498,54799,2,127,12716746.3024,53966.0562898
NOR11,"25021412300,25021413200,25021413100,25021412100","0.53,0.42,0.04,0.01","0.15,0.21,0.01,0.00",Paul McMurtry (D),11th Norfolk,Paul,McMurtry,(D),"70A,34E",48619,20 Washington St - Westwood Line,WESTWOOD,http://malegislature.gov/Legislators/Profile/P_M1,Point,Polygon,215,117859,2,107,67221047.463,49313.6801598
SUFF16,"25025170100,25025160400,25025160501,25025160602,25025160601,25017342101,25017342600","0.17,0.02,0.08,0.35,0.29,0.06,0.03","0.23,0.03,0.44,0.96,0.90,0.19,0.12",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),111,5593,Sagamore Ave @ Jones Ave,CHELSEA,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,2344,58969,2,139,17713597.0924,62437.259426
NOR15,"25021401000,25021400900,25021400800,25021400700,25021400400,25021400300,25021400500,25021400200,25021400100","0.01,0.12,0.26,0.23,0.10,0.01,0.13,0.08,0.05","0.03,0.64,0.93,0.77,0.27,0.05,0.46,0.31,0.12",Tommy Vitolo (D),15th Norfolk,Tommy,Vitolo,(D),66,1310,Harvard St @ Harris St,BROOKLINE,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,6055,112016,2,111,5526976.68498,18475.2737382
SUFF07,"25025010405,25025010404,25025010600,25025010500,25025010300,25025080801,25025080601,25025080500,25025080401,25025071101,25025070900,25025070800,25025070700,25025070600,25025070500,25025010403","0.13,0.06,0.00,0.06,0.00,0.01,0.15,0.12,0.15,0.06,0.08,0.10,0.01,0.02,0.03,0.01","0.75,0.95,0.01,0.58,0.00,0.05,0.54,1.00,0.70,0.32,1.00,1.00,0.10,0.38,0.23,0.20",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),43,1253,Tremont St @ Douglas Pk,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10277,39713,1,130,4570023.34856,18791.1725581
SUFF16,"25025170100,25025160400,25025160501,25025160602,25025160601,25017342101,25017342600","0.19,0.01,0.08,0.35,0.30,0.05,0.02","0.27,0.02,0.40,0.95,0.93,0.15,0.08",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),111,5628,Sagamore Ave @ Garfield Ave,CHELSEA,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,2272,59075,2,139,17713597.0924,62437.259426
SUFF07,"25021400900,25021400800,25021400100,25025010204,25025010300,25025981800,25025081100,25025080900,25025080801,25025081001,25025010203","0.08,0.14,0.15,0.01,0.19,0.08,0.02,0.06,0.01,0.24,0.01","0.42,0.49,0.35,0.05,0.77,0.15,0.10,0.49,0.05,0.89,0.06",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"60,65",1559,Brookline Ave @ Deaconess Rd,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,6267,56140,2,130,4570023.34856,18791.1725581
NOR03,"25021419500,25021422400","0.33,0.67","0.20,0.29",Ronald Mariano (D),3rd Norfolk,Ronald,Mariano,(D),225,3814,Summer St @ Garfield Ave,WEYMOUTH,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,177,84527,2,99,36239282.8212,58965.7664652
SUFF16,"25025170400,25025170100,25025170601,25025160502,25025170702,25025170501,25025981502,25025170701","0.03,0.01,0.49,0.03,0.20,0.00,0.15,0.06","0.02,0.02,0.78,0.06,0.60,0.01,0.23,0.22",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),119,5805,Winthrop Ave @ Revere Beach Pkway,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1877,50605,2,139,17713597.0924,62437.259426
SUFF04,"25025060501,25025981202,25025061200,25025061000,25025060800,25025060700,25025060301,25025060600,25025060400","0.09,0.10,0.24,0.07,0.17,0.06,0.01,0.15,0.10","0.43,0.13,0.26,0.78,1.00,1.00,0.08,0.24,0.52",David Biele (D),4th Suffolk,David,Biele,(D),9,155,W Broadway @ E St,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,5126,102068,2,127,12716746.3024,53966.0562898
SUFF04,"25025981201,25025060501,25025981202,25025060301,25025060101,25025060200","0.09,0.06,0.31,0.01,0.14,0.04","0.23,0.31,0.39,0.04,0.97,0.42",David Biele (D),4th Suffolk,David,Biele,(D),"7,5,9,10,16,11",32,Farragut Rd opp E 2nd St,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,1805,47462,2,127,12716746.3024,53966.0562898
MID28,"25017342201,25017342600,25017342500,25017342400,25017342300","0.01,0.01,0.28,0.56,0.15","0.03,0.03,0.71,0.29,0.38","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"112,109,97,110,104",5559,Broadway opp Second St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1682,60016,2,87,8921152.58446,15219.6737665
SUFF07,"25025010405,25025010404,25025010600,25025010500,25025010300,25025080801,25025080601,25025080500,25025080401,25025071101,25025070900,25025070800,25025070700,25025070600,25025070500,25025010403","0.13,0.06,0.00,0.06,0.00,0.01,0.15,0.12,0.15,0.06,0.08,0.10,0.01,0.03,0.04,0.01","0.74,0.95,0.01,0.59,0.00,0.05,0.53,1.00,0.69,0.33,1.00,1.00,0.11,0.40,0.25,0.20",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),43,11228,Tremont St @ Lenox St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10338,41471,1,130,4570023.34856,18791.1725581
MID23,"25017354900,25017356300,25017356100,25017356702,25017356701,25017350700,25017355000","0.00,0.14,0.28,0.05,0.45,0.03,0.04","0.00,0.25,0.80,0.04,0.81,0.07,0.17",Sean Garballey (D),23rd Middlesex,Sean,Garballey,(D),"77,79,350",2265,Massachusetts Ave @ Lake St,ARLINGTON,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,2147,103186,2,82,15138529.9952,25274.4158673
MID11,"25017373700,25017373600,25017373500,25017373400","0.36,0.19,0.42,0.02","0.31,0.12,0.25,0.04",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),52,8525,Centre St @ Ward St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,339,198363,4,70,20055517.4181,29596.7876429
NOR11,"25021412300,25021413200,25021412100","0.42,0.42,0.16","0.12,0.21,0.03",Paul McMurtry (D),11th Norfolk,Paul,McMurtry,(D),70A,90622,Xaverian Brothers HS,WESTWOOD,http://malegislature.gov/Legislators/Profile/P_M1,Point,Polygon,211,120574,2,107,67221047.463,49313.6801598
SUFF04,"25025060501,25025981202,25025061200,25025061000,25025060800,25025060700,25025060301,25025060600,25025060400","0.08,0.10,0.26,0.06,0.17,0.06,0.01,0.15,0.09","0.41,0.13,0.29,0.73,1.00,1.00,0.05,0.25,0.48",David Biele (D),4th Suffolk,David,Biele,(D),9,160,W Broadway @ E St,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,5028,102759,2,127,12716746.3024,53966.0562898
SUFF16,"25025170400,25025170100,25025170601,25025160502,25025170702,25025170501,25025981502,25025170701","0.03,0.01,0.49,0.03,0.20,0.00,0.14,0.06","0.02,0.02,0.78,0.05,0.60,0.01,0.22,0.22",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),119,5824,Winthrop Ave @ Revere Beach Pkwy,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1868,51132,2,139,17713597.0924,62437.259426
SUFF18,"25021401100,25021400600,25025000504,25025000503,25025000502,25025000402,25025000401,25017373600","0.08,0.08,0.07,0.07,0.42,0.16,0.12,0.00","0.04,0.13,0.40,1.00,0.71,0.40,0.58,0.00",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),"86,51",1029,Chestnut Hill Ave @ Commonwealth Ave,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,4579,79725,2,141,8877673.11721,35714.4476821
MID34,"25017350800,25017350500,25017356300,25017356100,25017356701,25017350700,25017350600,25017339500,25017339400,25017355000","0.06,0.02,0.12,0.03,0.18,0.31,0.13,0.01,0.03,0.10","0.60,0.19,0.23,0.09,0.32,0.79,0.50,0.02,0.09,0.45",Christine P. Barber (D),34th Middlesex,Christine P.,Barber,(D),87,2636,Broadway @ North St,SOMERVILLE,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,4081,97468,2,93,7783101.8662,22833.6184821
MID34,"25017350103,25017339802,25017339801,25017339900,25017342400","0.00,0.38,0.50,0.00,0.00","0.01,0.39,0.88,0.00,0.00",Christine P. Barber (D),34th Middlesex,Christine P.,Barber,(D),"134,100,108",9043,Fellsway @ Wellington Circle Shopping Ctr,MEDFORD,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1254,91352,2,93,7783101.8662,22833.6184821
SUFF07,"25021400900,25021400800,25021400100,25025010204,25025010300,25025981800,25025081100,25025080900,25025080801,25025081001,25025010203","0.02,0.10,0.12,0.02,0.21,0.10,0.01,0.08,0.05,0.24,0.05","0.13,0.35,0.27,0.20,0.85,0.19,0.04,0.60,0.29,0.86,0.27",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"708,8,47,9,22,747,19",11803,Longwood Ave @ Binney St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,6570,48016,2,130,4570023.34856,18791.1725581
MID23,"25017354900,25017356300,25017356100,25017356702,25017356701,25017350700,25017355000","0.00,0.14,0.28,0.06,0.46,0.02,0.03","0.00,0.27,0.79,0.05,0.82,0.06,0.12",Sean Garballey (D),23rd Middlesex,Sean,Garballey,(D),"77,79,350",2277,Massachusetts Ave opp Lake St,ARLINGTON,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,2110,103494,2,82,15138529.9952,25274.4158673
MID24,"25017356100,25017357100,25017356702","0.00,0.43,0.56","0.00,0.46,0.42",David M. Rogers (D),24th Middlesex,David M.,Rogers,(D),"78,84,62,76",2353,West Service Rd @ Venner Rd,ARLINGTON,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,655,114841,2,83,17192698.9092,26398.6144212
NOR05,"25021419800,25021419500,25021419300,25021419200","0.06,0.54,0.00,0.40","0.02,0.33,0.00,0.30",Mark J. Cusack (D),5th Norfolk,Mark J.,Cusack,(D),236,38501,Middle St @ Union St,BRAINTREE,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,195,108126,2,101,42744018.9756,37812.9716012
NOR15,"25021401000,25021400900,25021400800,25021400700,25021400400,25021400300,25021400500,25021400200,25021400100","0.00,0.11,0.26,0.22,0.11,0.02,0.12,0.09,0.06","0.00,0.59,0.94,0.72,0.30,0.08,0.45,0.34,0.14",Tommy Vitolo (D),15th Norfolk,Tommy,Vitolo,(D),66,1371,Harvard St opp Vernon St,BROOKLINE,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,6089,111368,2,111,5526976.68498,18475.2737382
MID34,"25017350800,25017350500,25017356300,25017356100,25017356701,25017350700,25017350600,25017339500,25017339400,25017355000","0.05,0.01,0.14,0.05,0.20,0.31,0.10,0.01,0.02,0.10","0.52,0.13,0.26,0.13,0.35,0.80,0.41,0.01,0.07,0.43",Christine P. Barber (D),34th Middlesex,Christine P.,Barber,(D),"87,88,89",2637,Clarendon Hill Busway,SOMERVILLE,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,3885,95692,2,93,7783101.8662,22833.6184821
MID28,"25025160400,25017342102,25025160602,25017342101,25017342201,25017342600,25017342500,25017342400","0.03,0.00,0.02,0.13,0.01,0.22,0.35,0.24","0.04,0.00,0.05,0.42,0.04,1.00,0.91,0.12","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),110,5557,Ferry St @ Orange St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2357,58880,2,87,8921152.58446,15219.6737665
NOR05,"25021419800,25021419500,25021419300,25021419200","0.06,0.53,0.00,0.41","0.02,0.33,0.01,0.31",Mark J. Cusack (D),5th Norfolk,Mark J.,Cusack,(D),236,39691,Middle St @ Union St,BRAINTREE,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,203,108167,2,101,42744018.9756,37812.9716012
SUFF18,"25021401100,25021400600,25025000504,25025000503,25025000502,25025000402,25025000401,25017373600","0.08,0.08,0.07,0.07,0.42,0.17,0.12,0.00","0.04,0.12,0.40,1.00,0.71,0.42,0.59,0.00",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),"86,51",1090,Chestnut Hill Ave @ Commonwealth Ave,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,4598,79707,2,141,8877673.11721,35714.4476821
MID35,"25017350103,25017339802,25017339801,25017339900,25017342400","0.00,0.36,0.52,0.00,0.00","0.00,0.37,0.91,0.00,0.00",Paul J. Donato (D),35th Middlesex,Paul J.,Donato,(D),"134,100,108",9319,Fellsway @ Middlesex Ave - Wellington Circle,MEDFORD,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,1269,91376,2,94,15477396.7775,30246.6573994
NOR03,"25021419500,25021422400","0.03,0.97","0.02,0.42",Ronald Mariano (D),3rd Norfolk,Ronald,Mariano,(D),225,3823,Washington St @ Kensington Rd,WEYMOUTH,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,196,73940,2,99,36239282.8212,58965.7664652
MID28,"25017342101,25017342201,25017342600,25017342500,25017342400,25017342300","0.01,0.03,0.09,0.35,0.43,0.10","0.03,0.11,0.40,0.89,0.22,0.25","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"110,112",5693,Chelsea St @ Plumer St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1983,60201,2,87,8921152.58446,15219.6737665
MID28,"25025160400,25017342102,25025160602,25017342101,25017342201,25017342600,25017342500,25017342400","0.02,0.00,0.02,0.14,0.01,0.22,0.36,0.23","0.03,0.00,0.05,0.46,0.05,1.00,0.91,0.12","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),110,5566,Ferry St @ Union St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2393,58811,2,87,8921152.58446,15219.6737665
MID24,"25017356100,25017357100,25017356702","0.00,0.38,0.62","0.01,0.40,0.46",David M. Rogers (D),24th Middlesex,David M.,Rogers,(D),67,23530,244 Pleasant St opp Brunswick Rd,ARLINGTON,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,674,114208,2,83,17192698.9092,26398.6144212
NOR11,"25021412300,25021413200,25021413100,25021412100","0.59,0.37,0.03,0.00","0.16,0.19,0.01,0.00",Paul McMurtry (D),11th Norfolk,Paul,McMurtry,(D),"70A,34E",90621,Washington St @ Marshall St,WESTWOOD,http://malegislature.gov/Legislators/Profile/P_M1,Point,Polygon,208,122386,2,107,67221047.463,49313.6801598
NOR15,"25021400800,25021400700,25021400400,25021400300,25021400600,25021400500","0.06,0.14,0.34,0.02,0.16,0.27","0.20,0.48,0.91,0.08,0.26,1.00",Tommy Vitolo (D),15th Norfolk,Tommy,Vitolo,(D),65,1291,Washington St @ Fairbank St,BROOKLINE,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,5028,123650,2,111,5526976.68498,18475.2737382
SUFF04,"25025060501,25025061200,25025061000,25025060800,25025060700,25025070402,25025071201,25025080100,25025060600","0.00,0.61,0.01,0.16,0.06,0.01,0.06,0.00,0.07","0.01,0.68,0.11,0.94,1.00,0.10,0.29,0.00,0.12",David Biele (D),4th Suffolk,David,Biele,(D),11,269,W 7th St @ B St,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,3898,115253,2,127,12716746.3024,53966.0562898
