,dist_code,stop_id,Impacted T,Proportion,REP,rep_dist,Rep Party,route_ids,Stop Name,Town,Town Id,tract_id,Impacted P,Income,income_level,Repdistnum
7571,NOR02,4316.0,"417701,418102,418004,418101,418002","0.35,0.21,0.12,0.68,0.00",Tackey Chan (D),2nd Norfolk,(D),245,Whitwell St @ Maywood Ave,QUINCY,243.0,418101,1334.0,67651.0,2.0,98.0
7572,NOR02,23403.0,"418003,418102,418004,418101,418200,417100","0.00,0.89,0.02,0.49,0.03,0.06",Tackey Chan (D),2nd Norfolk,(D),245,270 Quarry St,QUINCY,243.0,418102,1044.0,67098.0,2.0,98.0
7573,NOR04,3624.0,"417901,417802,422800,422700","0.08,0.04,0.14,0.18",James Michael Murphy (D),4th Norfolk,(D),"220,222,221",Bridge St opp Monatiquot St,WEYMOUTH,336.0,422800,207.0,68603.0,2.0,100.0
7574,NOR02,4381.0,"418102,418101,418200,416400,417200,417100","0.24,0.12,0.04,0.05,0.01,0.55",Tackey Chan (D),2nd Norfolk,(D),245,Adams St @ White St,QUINCY,243.0,418200,874.0,87721.0,2.0,98.0
7575,NOR02,3632.0,"417701,417702,417902,417901,418002","0.13,0.07,0.79,0.43,0.08",Tackey Chan (D),2nd Norfolk,(D),"220,222,221",Washington St @ Edison St,QUINCY,243.0,417901,1451.0,62040.0,2.0,98.0
7576,NOR03,35291.0,"417902,417901,419400,418002","0.15,0.73,0.05,0.06",Ronald Mariano (D),3rd Norfolk,(D),221,South St @ Cleverly Ct,QUINCY,243.0,417901,1112.0,58806.0,2.0,99.0
7577,NOR03,3633.0,"417701,417702,417902,417901,418002","0.22,0.10,0.90,0.30,0.08",Ronald Mariano (D),3rd Norfolk,(D),"220,222,221",Washington St @ Mill St,QUINCY,243.0,417901,1514.0,63159.0,2.0,99.0
7578,NOR02,3302.0,"417901,417802,417801","0.01,0.86,0.01",Tackey Chan (D),2nd Norfolk,(D),"216,214",333 Palmer St,QUINCY,243.0,417802,190.0,27794.0,0.0,98.0
7579,SUFF14,6514.0,"402102,402200,140201,140102,980700","0.12,0.06,0.09,0.68,0.05",Angelo M. Scaccia (D),14th Suffolk,(D),"33,32",River St @ Norton St,BOSTON,35.0,140102,502.0,78352.0,2.0,137.0
7580,NOR03,3522.0,"417701,417702,417902,417901,418002","0.23,0.10,0.91,0.29,0.08",Ronald Mariano (D),3rd Norfolk,(D),"220,222,221",Washington St @ Glenwood Way,QUINCY,243.0,417901,1523.0,63217.0,2.0,99.0
7581,NOR02,3041.0,"417701,417702,418101,417602","0.59,0.10,0.39,0.13",Tackey Chan (D),2nd Norfolk,(D),"211,210,212",Hancock St @ Greenleaf St,QUINCY,243.0,417701,1370.0,68965.0,2.0,98.0
7582,NOR04,3658.0,"501102,422800","0.01,0.24",James Michael Murphy (D),4th Norfolk,(D),221,River St opp Prospect Hill Dr,WEYMOUTH,336.0,422800,75.0,80345.0,2.0,100.0
7583,NOR02,3523.0,"417701,417702,417902,417901,418002","0.18,0.09,0.85,0.35,0.08",Tackey Chan (D),2nd Norfolk,(D),"220,222,221",Washington St @ Massachusetts Ave,QUINCY,243.0,417902,1477.0,62759.0,2.0,98.0
7584,SUFF14,6522.0,"402102,140102,140107,130406,980700","0.21,0.23,0.00,0.34,0.27",Angelo M. Scaccia (D),14th Suffolk,(D),"33,40",Dedham Pkwy @ Georgetowne Dr,BOSTON,35.0,130406,499.0,49244.0,2.0,137.0
7585,PLYM03,3569.0,"501102,501101","0.08,0.11",Joan Meschino (D),3rd Plymouth,(D),220,North St @ South St,HINGHAM,131.0,501101,106.0,141596.0,3.0,114.0
7586,PLYM03,3549.0,"501102,422800,422700","0.13,0.03,0.00",Joan Meschino (D),3rd Plymouth,(D),220,Lincoln St @ Sgt William Terry Dr,HINGHAM,131.0,501102,130.0,129879.0,3.0,114.0
7587,SUFF14,8971.0,"402102,402200,140201,140102,980700","0.11,0.05,0.10,0.69,0.05",Angelo M. Scaccia (D),14th Suffolk,(D),33,1799 River St opp Norton St,BOSTON,35.0,140102,504.0,78179.0,2.0,137.0
7588,NOR01,3348.0,"418102,418101,418200,416400,417100","0.23,0.00,0.12,0.02,0.02",Bruce J. Ayers (D),1st Norfolk,(D),215,Willard St @ Rogers St,QUINCY,243.0,418200,270.0,75520.0,2.0,97.0
7589,NOR04,3643.0,"501102,422800","0.01,0.24",James Michael Murphy (D),4th Norfolk,(D),221,River St @ Prospect Hill Dr,WEYMOUTH,336.0,422800,75.0,80345.0,2.0,100.0
7590,SUFF14,11618.0,"402102,140102,130406,980700","0.23,0.22,0.36,0.25",Angelo M. Scaccia (D),14th Suffolk,(D),40,Georgetowne Dr @ Georgetowne Pl,BOSTON,35.0,130406,519.0,50356.0,2.0,137.0
7591,NOR03,3825.0,"417701,418004,417902,417901,418002","0.22,0.02,0.81,0.01,0.53",Ronald Mariano (D),3rd Norfolk,(D),225,Scammell St @ Martensen St,QUINCY,243.0,417902,1693.0,68960.0,2.0,99.0
7592,SUFF14,6394.0,"416102,416200,140400,140300,140202","0.00,0.18,0.01,0.40,0.46",Angelo M. Scaccia (D),14th Suffolk,(D),24,Beacon St @ Metropolitan Ave,BOSTON,35.0,140202,925.0,73705.0,2.0,137.0
7593,NOR02,3634.0,"417701,417702,417902,417901,418002","0.29,0.12,0.95,0.23,0.07",Tackey Chan (D),2nd Norfolk,(D),"220,222,221",Washington St opp Lowe St,QUINCY,243.0,417902,1559.0,63633.0,2.0,98.0
7594,SUFF14,6409.0,"416102,140300,140201,140202,140102","0.04,0.07,0.32,0.48,0.11",Angelo M. Scaccia (D),14th Suffolk,(D),24,Washington St @ Faraday St,BOSTON,35.0,140202,666.0,79535.0,2.0,137.0
7595,NOR02,4317.0,"417701,418102,418004,418101","0.23,0.30,0.07,0.79",Tackey Chan (D),2nd Norfolk,(D),245,198 Whitwell St,QUINCY,243.0,418101,1279.0,68303.0,2.0,98.0
7596,NOR02,3036.0,"417701,417702,418101,417602","0.57,0.10,0.39,0.14",Tackey Chan (D),2nd Norfolk,(D),"217,211,212,210,245",Hancock St opp Greenleaf St,QUINCY,243.0,417701,1351.0,69109.0,2.0,98.0
7597,NOR03,3831.0,"417902,417901,419400,418002","0.62,0.54,0.00,0.29",Ronald Mariano (D),3rd Norfolk,(D),225,South St @ Southern Artery,QUINCY,243.0,418002,1541.0,63149.0,2.0,99.0
7598,SUFF14,12817.0,"140300,140201,140202,140102,140107,140105,980700","0.55,0.03,0.11,0.05,0.94,0.01,0.08",Angelo M. Scaccia (D),14th Suffolk,(D),50,Gordon Ave @ River St,BOSTON,35.0,140107,1019.0,60596.0,2.0,137.0
7599,NOR02,4393.0,"417701,418102,418004,418101","0.23,0.30,0.07,0.79",Tackey Chan (D),2nd Norfolk,(D),245,197 Whitwell St,QUINCY,243.0,418101,1279.0,68303.0,2.0,98.0
7600,NOR03,3841.0,"417902,417901,419400,418002","0.62,0.54,0.00,0.29",Ronald Mariano (D),3rd Norfolk,(D),225,South St @ Southern Artery,QUINCY,243.0,418002,1541.0,63149.0,2.0,99.0
7601,NOR07,4375.0,"418200,416400,416101","0.01,0.37,0.01",William J. Driscoll (D),7th Norfolk,(D),245,Edgehill Rd @ Cedar Rd,MILTON,189.0,416400,178.0,124678.0,2.0,103.0
7602,NOR02,3521.0,"417701,417702,417902,417901,418002","0.31,0.12,0.95,0.22,0.07",Tackey Chan (D),2nd Norfolk,(D),"220,222,221",Washington St @ Lowe St,QUINCY,243.0,417902,1575.0,63687.0,2.0,98.0
7603,NOR07,4367.0,"416400,416101","0.03,0.20",William J. Driscoll (D),7th Norfolk,(D),245,Pleasant St @ Mathaurs St,MILTON,189.0,416101,98.0,144492.0,3.0,103.0
7604,NOR03,3733.0,"417701,418004,418101,417902,417901,418002","0.32,0.11,0.01,0.63,0.00,0.45",Ronald Mariano (D),3rd Norfolk,(D),225,Quincy Ave opp Water St,QUINCY,243.0,418002,1651.0,68274.0,2.0,99.0
7605,SUFF14,6417.0,"416102,140300,140201,140202,140102,140107","0.00,0.35,0.13,0.64,0.07,0.23",Angelo M. Scaccia (D),14th Suffolk,(D),24,Truman Hwy @ Dana Ave,BOSTON,35.0,140202,1055.0,71538.0,2.0,137.0
7606,NOR02,3289.0,"417701,417702,417902,417901,417602","0.66,0.53,0.02,0.02,0.00",Tackey Chan (D),2nd Norfolk,(D),"216,214",Coddington St @ Southern Artery,QUINCY,243.0,417701,1235.0,69647.0,2.0,98.0
7607,SUFF14,2783.0,"140300,140201,140202,140102,140107,140105,980700","0.59,0.03,0.17,0.03,0.92,0.01,0.05",Angelo M. Scaccia (D),14th Suffolk,(D),"33,40,50,32",River St @ Hyde Park Ave,BOSTON,35.0,140300,1091.0,61736.0,2.0,137.0
7608,NOR01,3401.0,"418102,418101,418200,416400,417100","0.22,0.00,0.12,0.03,0.02",Bruce J. Ayers (D),1st Norfolk,(D),215,Willard St opp Rogers St,QUINCY,243.0,418200,269.0,77164.0,2.0,97.0
7609,NOR03,3785.0,"417701,418004,418101,417902,417901,418002","0.33,0.11,0.02,0.62,0.00,0.44",Ronald Mariano (D),3rd Norfolk,(D),225,Quincy Ave @ Water St,QUINCY,243.0,418002,1653.0,68224.0,2.0,99.0
7610,SUFF14,26531.0,"140300,140201,140202,140102,140107,140105,980700","0.59,0.03,0.17,0.03,0.92,0.01,0.05",Angelo M. Scaccia (D),14th Suffolk,(D),"33,40,50",River St @ Hyde Park Ave,BOSTON,35.0,140300,1091.0,61736.0,2.0,137.0
7611,NOR03,3845.0,"417701,418004,417902,417901,418002","0.22,0.00,0.86,0.02,0.51",Ronald Mariano (D),3rd Norfolk,(D),225,Scammell St @ Dysart St,QUINCY,243.0,417902,1699.0,68636.0,2.0,99.0
7612,PLYM03,3603.0,"501102,422800,422700","0.13,0.03,0.00",Joan Meschino (D),3rd Plymouth,(D),220,349 Lincoln St,HINGHAM,131.0,501102,130.0,129879.0,3.0,114.0
7613,NOR02,3425.0,"417701,417702,417902,417901,417602","0.66,0.53,0.02,0.02,0.00",Tackey Chan (D),2nd Norfolk,(D),"216,214",Coddington St @ Southern Artery,QUINCY,243.0,417701,1235.0,69647.0,2.0,98.0
7614,SUFF14,6390.0,"416200,140300,140201,140202,140107,140105,980700","0.00,0.63,0.02,0.35,0.66,0.02,0.01",Angelo M. Scaccia (D),14th Suffolk,(D),24,River St @ Fairmount Ave,BOSTON,35.0,140300,1177.0,63861.0,2.0,137.0
7615,NOR03,3828.0,"417701,417902,417901,418002","0.06,0.99,0.19,0.43",Ronald Mariano (D),3rd Norfolk,(D),225,South St opp Winthrop Pk,QUINCY,243.0,417902,1666.0,66603.0,2.0,99.0
7616,PLYM03,3551.0,501102,0.16,Joan Meschino (D),3rd Plymouth,(D),220,Lincoln St opp USS Amesbury Dr,HINGHAM,131.0,501102,150.0,141902.0,3.0,114.0
7617,NOR03,3843.0,"417701,417902,417901,418002","0.06,0.99,0.20,0.42",Ronald Mariano (D),3rd Norfolk,(D),225,South St @ Winthrop Pk,QUINCY,243.0,417902,1664.0,66439.0,2.0,99.0
7618,NOR07,4202.0,"416300,416200,416101","0.16,0.16,0.11",William J. Driscoll (D),7th Norfolk,(D),"245,240",Reedsdale Rd @ Walnut St,MILTON,189.0,416200,252.0,130759.0,3.0,103.0
7619,NOR02,33241.0,"417701,417702,418004,418101,417902,418002","0.75,0.00,0.04,0.32,0.22,0.05",Tackey Chan (D),2nd Norfolk,(D),"236,215,225,238,230",Granite St @ Hancock St,QUINCY,243.0,417701,1627.0,66078.0,2.0,98.0
7620,NOR07,4333.0,"418200,416400,416101","0.02,0.37,0.01",William J. Driscoll (D),7th Norfolk,(D),245,Edgehill Rd @ Otis St,MILTON,189.0,416400,188.0,123848.0,2.0,103.0
7621,NOR04,3541.0,"422800,422700,422600","0.41,0.45,0.00",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St opp Blackstone Rd,WEYMOUTH,336.0,422800,268.0,77599.0,2.0,100.0
7622,NOR01,4380.0,"418102,418101,418200,416400,417200,417100","0.20,0.06,0.05,0.08,0.02,0.51",Bruce J. Ayers (D),1st Norfolk,(D),245,Adams St @ Campbell St,QUINCY,243.0,417100,799.0,90433.0,2.0,97.0
7623,NOR04,3614.0,"422800,422700,422600","0.41,0.45,0.00",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St @ Blackstone Rd,WEYMOUTH,336.0,422800,268.0,77599.0,2.0,100.0
7624,PLYM03,3604.0,501102,0.16,Joan Meschino (D),3rd Plymouth,(D),220,Lincoln St @ USS Amesbury Dr,HINGHAM,131.0,501102,150.0,141902.0,3.0,114.0
7625,SUFF14,22821.0,"416102,140300,140201,140202,140102,140107,980700","0.01,0.08,0.37,0.26,0.38,0.01,0.03",Angelo M. Scaccia (D),14th Suffolk,(D),32,1587 Hyde Park Ave,BOSTON,35.0,140201,653.0,75336.0,2.0,137.0
7626,NOR04,3600.0,501102,0.18,James Michael Murphy (D),4th Norfolk,(D),220,Lincoln St opp Bulow Rd,HINGHAM,131.0,501102,169.0,141902.0,3.0,100.0
7627,SUFF14,46467.0,"416102,140300,140201,140202,140102,140107,980700","0.01,0.08,0.37,0.26,0.38,0.01,0.03",Angelo M. Scaccia (D),14th Suffolk,(D),32,Opp 1575 Hyde Park Ave,BOSTON,35.0,140201,653.0,75336.0,2.0,137.0
7628,NOR01,4329.0,"418102,418101,418200,416400,417200,417100","0.19,0.06,0.05,0.08,0.02,0.51",Bruce J. Ayers (D),1st Norfolk,(D),245,Adams St @ Greenview St,QUINCY,243.0,417100,793.0,90758.0,2.0,97.0
7629,PLYM03,3602.0,501102,0.17,Joan Meschino (D),3rd Plymouth,(D),220,Lincoln St @ Bradley Woods Dr,HINGHAM,131.0,501102,160.0,141902.0,3.0,114.0
7630,PLYM03,3567.0,"501102,501101","0.06,0.12",Joan Meschino (D),3rd Plymouth,(D),220,North St opp Station St,HINGHAM,131.0,501101,90.0,141550.0,3.0,114.0
7631,NOR04,3553.0,501102,0.17,James Michael Murphy (D),4th Norfolk,(D),220,Lincoln St @ Fottler Rd,HINGHAM,131.0,501102,160.0,141902.0,3.0,100.0
7632,NOR07,4145.0,"416300,416200,416101","0.17,0.16,0.10",William J. Driscoll (D),7th Norfolk,(D),"245,240",Reedsdale Rd @ Walnut St,MILTON,189.0,416101,254.0,130650.0,3.0,103.0
7633,NOR04,3542.0,"422800,422700,422600","0.41,0.47,0.00",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St @ North St,WEYMOUTH,336.0,422800,274.0,77595.0,2.0,100.0
7634,NOR02,3314.0,"417901,417802,417801","0.01,0.91,0.01",Tackey Chan (D),2nd Norfolk,(D),"216,214",Palmer St @ Bowes Ave,QUINCY,243.0,417802,200.0,27728.0,0.0,98.0
7635,NOR04,3613.0,"422800,422700,422600","0.41,0.48,0.00",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St @ North St,WEYMOUTH,336.0,422800,278.0,77593.0,2.0,100.0
7636,SUFF14,6378.0,"416200,140300,140201,140202,140107,140105,980700","0.00,0.63,0.02,0.33,0.67,0.03,0.01",Angelo M. Scaccia (D),14th Suffolk,(D),33,River St @ Central Ave,BOSTON,35.0,140300,1170.0,63844.0,2.0,137.0
7637,NOR03,38411.0,"417902,417901,418002","0.76,0.48,0.30",Ronald Mariano (D),3rd Norfolk,(D),225,South St @ Arnold St,QUINCY,243.0,417902,1584.0,63621.0,2.0,99.0
7638,NOR03,3635.0,"417701,417702,417902,417901,418002","0.39,0.14,0.96,0.17,0.05",Ronald Mariano (D),3rd Norfolk,(D),"220,222,221",Washington St @ Pond St,QUINCY,243.0,417901,1616.0,63922.0,2.0,99.0
7639,NOR02,4318.0,"417701,418102,418004,418101","0.16,0.35,0.05,0.85",Tackey Chan (D),2nd Norfolk,(D),245,Whitwell St @ Roselin Ave,QUINCY,243.0,418101,1248.0,68617.0,2.0,98.0
7640,NOR02,3341.0,"418003,418102,418004,418101,418200","0.14,0.80,0.07,0.11,0.06",Tackey Chan (D),2nd Norfolk,(D),215,Copeland St @ Furnace Brook Pwky,QUINCY,243.0,418200,692.0,66351.0,2.0,98.0
7641,PLYM03,3596.0,"501102,501101","0.15,0.00",Joan Meschino (D),3rd Plymouth,(D),220,Downer Ave @ Grove Ave,HINGHAM,131.0,501102,141.0,141902.0,3.0,114.0
7642,NOR03,3520.0,"417701,417702,417902,417901,418002","0.41,0.14,0.95,0.17,0.05",Ronald Mariano (D),3rd Norfolk,(D),"220,222,221",Washington St @ Fowler St,QUINCY,243.0,417901,1636.0,63919.0,2.0,99.0
7643,NOR02,3301.0,"417901,417802,417801","0.01,0.90,0.01",Tackey Chan (D),2nd Norfolk,(D),"216,214",Palmer St opp Bowes Ave,QUINCY,243.0,417802,198.0,27741.0,0.0,98.0
7644,NOR02,3420.0,"417701,418102,418004,418101,417902,418002","0.32,0.03,0.33,0.19,0.29,0.26",Tackey Chan (D),2nd Norfolk,(D),"236,215,238,230",School St @ Phipps St,QUINCY,243.0,417701,1475.0,67093.0,2.0,98.0
7645,NOR03,3830.0,"417902,417901,418002","0.78,0.47,0.30",Ronald Mariano (D),3rd Norfolk,(D),225,South St opp Arnold St,QUINCY,243.0,417902,1587.0,63677.0,2.0,99.0
7646,SUFF06,1706.0,"980300,100100,092400,092300,091900,981100,090100","0.25,0.75,0.99,0.01,0.00,0.02,0.21",Russell E. Holmes (D),6th Suffolk,(D),"28,29",Blue Hill Ave @ Harvard St,BOSTON,35.0,100100,2357.0,27765.0,0.0,129.0
7647,NOR07,111711.0,"416102,416200,140202","0.04,0.39,0.08",William J. Driscoll (D),7th Norfolk,(D),,Blue Hill Ave - Barbara Ln to Valentine Rd (FLAG),MILTON,189.0,416200,355.0,105458.0,2.0,103.0
7648,SUFF14,6408.0,"416102,140300,140201,140202,140102","0.04,0.08,0.27,0.56,0.07",Angelo M. Scaccia (D),14th Suffolk,(D),24,Washington St @ Woodglen Rd,BOSTON,35.0,140202,703.0,79887.0,2.0,137.0
7649,SUFF11,10420.0,"980300,101101,100100,092400,981100","0.35,0.00,0.52,0.52,0.17",Elizabeth A. Malia (D),11th Suffolk,(D),14,opp 150 American Legion Hwy,BOSTON,35.0,980300,1290.0,25178.0,0.0,134.0
7650,NOR03,3844.0,"417701,417902,417901,418002","0.15,0.99,0.09,0.45",Ronald Mariano (D),3rd Norfolk,(D),225,South St opp Keating St,QUINCY,243.0,417902,1698.0,67361.0,2.0,99.0
7651,PLYM03,3605.0,"501102,422800","0.15,0.01",Joan Meschino (D),3rd Plymouth,(D),220,319 Lincoln St,HINGHAM,131.0,501102,144.0,137894.0,3.0,114.0
7652,SUFF10,1889.0,"401200,130200,130100,110601","0.07,0.28,0.27,0.02",Edward F. Coppinger (D),10th Suffolk,(D),51,650 VFW Pkwy,BOSTON,35.0,130100,410.0,112100.0,2.0,133.0
7653,NOR03,3826.0,"417701,417902,417901,418002","0.19,0.96,0.05,0.47",Ronald Mariano (D),3rd Norfolk,(D),225,Scammell St @ Mary St,QUINCY,243.0,418002,1711.0,67831.0,2.0,99.0
7654,NOR04,3543.0,"422800,422700,422600","0.40,0.48,0.01",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St opp Lovell St,WEYMOUTH,336.0,422800,279.0,77770.0,2.0,100.0
7655,SUFF13,3086.0,"100800,100601,100500,092200,092000,091600,100700,100603,092101","0.02,0.94,0.05,0.48,0.06,0.00,0.02,0.13,0.77",Daniel J. Hunt (D),13th Suffolk,(D),"201,19",Adams St @ Elmdale St,BOSTON,35.0,92101,3628.0,65683.0,2.0,136.0
7656,PLYM03,3550.0,"501102,422800","0.15,0.01",Joan Meschino (D),3rd Plymouth,(D),220,322 Lincoln St,HINGHAM,131.0,501102,144.0,137894.0,3.0,114.0
7657,SUFF13,341.0,"100800,100601,100500,092200,092000,091700,091600,092101","0.01,0.70,0.21,0.92,0.60,0.01,0.00,0.47",Daniel J. Hunt (D),13th Suffolk,(D),"15,18,215",Dorchester Ave @ Dix St,BOSTON,35.0,92101,3820.0,61227.0,2.0,136.0
7658,NOR02,3407.0,"418003,418102,418004,418101,418200","0.14,0.80,0.07,0.11,0.06",Tackey Chan (D),2nd Norfolk,(D),215,Copeland St @ Furnace Brook Pkwy,QUINCY,243.0,418200,692.0,66351.0,2.0,98.0
7659,NOR07,4198.0,"416200,416101","0.02,0.20",William J. Driscoll (D),7th Norfolk,(D),"245,240",Reedsdale Rd @ Meredith Cir,MILTON,189.0,416101,98.0,143777.0,3.0,103.0
7660,SUFF10,1838.0,"401200,130200,130100,110601","0.07,0.26,0.27,0.02",Edward F. Coppinger (D),10th Suffolk,(D),51,Opp 650 VFW Pkwy,BOSTON,35.0,130100,398.0,112199.0,2.0,133.0
7661,SUFF10,1845.0,"401200,130300,130200,130100,110601","0.05,0.00,0.57,0.15,0.18",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Manthorne Rd,BOSTON,35.0,130200,519.0,110767.0,2.0,133.0
7662,SUFF10,51839.0,"130200,130100,374000,373900","0.03,0.42,0.00,0.03",Edward F. Coppinger (D),10th Suffolk,(D),37,LaGrange St @ Anderer Ln,BOSTON,35.0,130100,343.0,108510.0,2.0,133.0
7663,NOR02,23406.0,"418003,417701,418102,418004,418101,418002","0.01,0.13,0.34,0.57,0.40,0.05",Tackey Chan (D),2nd Norfolk,(D),245,Granite St @ Packards Lane,QUINCY,243.0,418004,1236.0,65053.0,2.0,98.0
7664,SUFF11,598.0,"110607,110502,110401,110103,110301,981100,981000","0.17,0.00,0.57,0.58,0.29,0.03,0.58",Elizabeth A. Malia (D),11th Suffolk,(D),"40,35,37,70A,36,51,34E,34,50,30",Washington St @ Archdale Rd,BOSTON,35.0,110103,1577.0,55058.0,2.0,134.0
7665,SUFF13,328.0,"100800,100601,100500,092200,092000,091700,091600,092101","0.01,0.69,0.20,0.91,0.62,0.03,0.01,0.48",Daniel J. Hunt (D),13th Suffolk,(D),"18,215",1621 Dorchester Ave opp Dix St,BOSTON,35.0,92101,3842.0,60990.0,2.0,136.0
7666,NOR04,3612.0,"422800,422700,422600","0.39,0.47,0.01",James Michael Murphy (D),4th Norfolk,(D),"220,221",Bridge St @ Lovell St,WEYMOUTH,336.0,422700,273.0,77774.0,2.0,100.0
7667,SUFF13,8342.0,"100800,100601,100700,100603,092101","0.00,0.60,0.15,0.84,0.34",Daniel J. Hunt (D),13th Suffolk,(D),"201,202",Freeport St @ Morrisey Blvd,BOSTON,35.0,100603,2027.0,77785.0,2.0,136.0
7668,SUFF06,1737.0,"980300,100100,092400,092300,091900,981100,090100","0.27,0.66,0.99,0.05,0.02,0.01,0.33",Russell E. Holmes (D),6th Suffolk,(D),"28,22,45,29",Blue Hill Ave @ Talbot Ave,BOSTON,35.0,92400,2403.0,28234.0,0.0,129.0
7669,SUFF10,1840.0,"401200,130200,130100","0.01,0.37,0.34",Edward F. Coppinger (D),10th Suffolk,(D),51,310 Corey St,BOSTON,35.0,130100,472.0,107661.0,2.0,133.0
7670,NOR02,3038.0,"417701,417702,418101,417902,418002","0.83,0.07,0.33,0.07,0.01",Tackey Chan (D),2nd Norfolk,(D),"220,222,214,216,221",1250 Hancock St,QUINCY,243.0,417701,1586.0,66689.0,2.0,98.0
7671,SUFF13,8680.0,"100800,100601,100500,092200,092000,091600,100700,100603,092101","0.01,0.91,0.04,0.47,0.08,0.00,0.01,0.13,0.80",Daniel J. Hunt (D),13th Suffolk,(D),"19,202",Adams St @ Centre St,BOSTON,35.0,92101,3605.0,65307.0,2.0,136.0
7672,NOR02,3304.0,"417901,417802,422800,422700","0.11,0.57,0.02,0.00",Tackey Chan (D),2nd Norfolk,(D),"216,214",Palmer St @ Taffrail Rd,QUINCY,243.0,417802,256.0,32295.0,1.0,98.0
7673,SUFF14,89410.0,"140300,140201,140202,140102,140107,980700","0.24,0.10,0.04,0.25,0.58,0.18",Angelo M. Scaccia (D),14th Suffolk,(D),"33,32",River St @ Reservation Rd,BOSTON,35.0,140102,657.0,59566.0,2.0,137.0
7674,MID12,8549.0,"403100,130100,374000,373900","0.01,0.02,0.36,0.01",Ruth B. Balser (D),12th Middlesex,(D),52,Wiswall Rd @ M Roadway,NEWTON,207.0,374000,214.0,130405.0,3.0,71.0
7675,SUFF13,482.0,"100500,100100,092400,092300,092200,092000,091900,091700,090100","0.36,0.04,0.21,1.00,0.83,0.73,0.65,0.04,0.11",Daniel J. Hunt (D),13th Suffolk,(D),23,Washington St @ Park St,BOSTON,35.0,92200,3537.0,51807.0,2.0,136.0
7676,SUFF10,1882.0,"401200,110607,130300,130200,130100,110601","0.05,0.01,0.02,0.52,0.11,0.31",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Russet Rd,BOSTON,35.0,130200,519.0,111023.0,2.0,133.0
7677,SUFF06,419.0,"980300,100100,092400,092300,091900,981100,090100","0.29,0.62,0.99,0.04,0.02,0.00,0.36",Russell E. Holmes (D),6th Suffolk,(D),"28,22,45,29",Blue Hill Ave @ Angell St,BOSTON,35.0,92400,2378.0,27866.0,0.0,129.0
7678,NOR07,6397.0,"416102,416200,140300,140202","0.03,0.23,0.03,0.53",William J. Driscoll (D),7th Norfolk,(D),24,Summit St @ Metropolitan Ave,MILTON,189.0,416102,649.0,91448.0,2.0,103.0
7679,SUFF10,1883.0,"401200,130300,130200,130100,110601","0.05,0.00,0.56,0.15,0.19",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Manthorne Rd,BOSTON,35.0,130200,516.0,110771.0,2.0,133.0
7680,SUFF14,8344.0,"140300,140201,140202,140102,140107,980700","0.24,0.10,0.04,0.25,0.60,0.18",Angelo M. Scaccia (D),14th Suffolk,(D),"33,40",River St @ Reservation Rd,BOSTON,35.0,140107,664.0,59709.0,2.0,137.0
7681,SUFF10,1846.0,"401200,110607,130300,130200,130100,110601","0.05,0.01,0.01,0.52,0.11,0.31",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Russett Rd,BOSTON,35.0,130200,515.0,110954.0,2.0,133.0
7682,NOR01,3139.0,"417501,417400,417300","0.10,0.37,0.47",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St opp Victory Rd,QUINCY,243.0,417300,387.0,92506.0,2.0,97.0
7683,SUFF10,5224.0,"110607,110601,120105,981000","0.54,0.64,0.07,0.32",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St opp Buchanan Rd,BOSTON,35.0,110607,833.0,88636.0,2.0,133.0
7684,SUFF10,1847.0,"401200,110607,130300,130200,130100,110601,110501","0.05,0.07,0.02,0.42,0.07,0.48,0.00",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Church St,BOSTON,35.0,130200,552.0,110988.0,2.0,133.0
7685,NOR02,3306.0,"417901,417802,422800","0.04,0.59,0.03",Tackey Chan (D),2nd Norfolk,(D),"216,214",Taffrail Rd @ Bicknell St,QUINCY,243.0,417802,176.0,30542.0,0.0,98.0
7686,SUFF10,1881.0,"401200,110607,130300,130200,130100,110601,110501","0.05,0.07,0.02,0.41,0.07,0.49,0.00",Edward F. Coppinger (D),10th Suffolk,(D),51,Weld St @ Church St,BOSTON,35.0,110601,549.0,110992.0,2.0,133.0
7687,SUFF05,460.0,"100500,100100,092400,092300,092200,092000,091900,091700,090100","0.32,0.03,0.22,1.00,0.83,0.75,0.68,0.07,0.12",Liz Miranda (D),5th Suffolk,(D),23,Washington St @ Park St,BOSTON,35.0,92300,3557.0,51749.0,2.0,128.0
7688,SUFF14,6400.0,"416102,416200,140300,140201,140202","0.01,0.10,0.25,0.01,0.71",Angelo M. Scaccia (D),14th Suffolk,(D),24,Highland St @ Albion St,BOSTON,35.0,140202,925.0,78307.0,2.0,137.0
